56160-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
56164-Recv,1.001953e+06,314000,0.00,0.37,14.07,114736.08
56165-Wait,0.000000e+00,8000,3.81,38735.18,344656.94,309881472.11
56187-Reduce,7.629395e-06,1,16.93,16.93,16.93,16.93
56546-Send,2.524922e+05,126000,0.95,1.92,404.12,241765.50
56547-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
56551-Recv,2.524922e+05,126000,0.95,0.35,6.20,44503.69
56552-Wait,0.000000e+00,2000,189472.91,206856.63,430444.00,413713255.64
56574-Reduce,7.629395e-06,1,22.17,22.17,22.17,22.17
56870-Send,1.001953e+06,314000,0.95,162.95,1426.94,51166691.78
56871-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
56875-Recv,1.001953e+06,314000,0.00,0.37,17.88,117446.66
56876-Wait,0.000000e+00,8000,3.81,39367.78,350495.82,314942252.87
56898-Reduce,7.629395e-06,1,19.07,19.07,19.07,19.07
57257-Send,2.524922e+05,126000,0.95,1.91,15.02,241002.56
57258-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
57262-Recv,2.524922e+05,126000,0.00,0.36,312.09,45014.14
57263-Wait,0.000000e+00,2000,193256.14,205621.32,425991.06,411242632.63
57285-Reduce,7.629395e-06,1,8514.88,8514.88,8514.88,8514.88
57596-Send,1.001953e+06,314000,0.95,162.88,1128.20,51143501.52
57597-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
57601-Recv,1.001953e+06,314000,0.95,0.38,138.04,119554.04
57602-Wait,0.000000e+00,8000,3.81,38708.90,343787.91,309671180.73
57624-Reduce,7.629395e-06,1,18.12,18.12,18.12,18.12
57983-Send,2.524922e+05,126000,0.95,1.89,20.03,237699.51
57984-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
57988-Recv,2.524922e+05,126000,0.00,0.36,8.11,44819.83
57989-Wait,0.000000e+00,2000,189545.15,206176.33,433404.92,412352657.08
58011-Reduce,7.629395e-06,1,18.12,18.12,18.12,18.12
58307-Send,1.001953e+06,314000,0.95,160.19,1425.03,50298982.62
58308-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
58312-Recv,1.001953e+06,314000,0.00,0.35,9.06,111466.88
58313-Wait,0.000000e+00,8000,3.81,39398.56,353878.02,315188519.00
58335-Reduce,7.629395e-06,1,26.94,26.94,26.94,26.94
58694-Send,2.524922e+05,126000,0.95,1.95,15.97,245958.33
58695-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
58699-Recv,2.524922e+05,126000,0.95,0.37,7.15,46272.04
58700-Wait,0.000000e+00,2000,193637.13,205729.93,427445.89,411459863.90
58722-Reduce,7.629395e-06,1,21.93,21.93,21.93,21.93
59019-Send,1.001953e+06,314000,0.95,162.94,1311.06,51164659.98
59020-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
59024-Recv,1.001953e+06,314000,0.00,0.38,12.87,118647.81
59025-Wait,0.000000e+00,8000,3.81,39120.19,347530.13,312961511.61
59047-Reduce,7.629395e-06,1,17.17,17.17,17.17,17.17
59406-Send,2.524922e+05,126000,0.95,1.89,15.02,238574.03
59407-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
59411-Recv,2.524922e+05,126000,0.95,0.37,6.20,47162.06
59412-Wait,0.000000e+00,2000,192925.21,206897.39,433890.82,413794778.82
59434-Reduce,7.629395e-06,1,17.88,17.88,17.88,17.88
59730-Send,1.001953e+06,314000,0.95,163.80,1326.08,51432968.85
59731-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
59735-Recv,1.001953e+06,314000,0.95,0.36,9.06,114028.45
59736-Wait,0.000000e+00,8000,3.81,39473.34,354712.96,315786731.96
59758-Reduce,7.629395e-06,1,20.98,20.98,20.98,20.98
60117-Send,2.524922e+05,126000,0.95,1.95,412.94,245799.06
60118-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
60122-Recv,2.524922e+05,126000,0.95,0.37,7.15,46995.64
60123-Wait,0.000000e+00,2000,194141.86,205591.17,426630.02,411182330.37
60145-Reduce,7.629395e-06,1,36.00,36.00,36.00,36.00
60453-Send,1.001953e+06,314000,0.95,163.20,1409.05,51245633.60
60454-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
60458-Recv,1.001953e+06,314000,0.00,0.35,9.06,110086.68
60459-Wait,0.000000e+00,8000,3.81,38886.46,346723.08,311091701.51
60481-Reduce,7.629395e-06,1,17.88,17.88,17.88,17.88
60840-Send,2.524922e+05,126000,0.95,1.96,15.02,246690.03
60841-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
60845-Recv,2.524922e+05,126000,0.95,0.36,6.91,45224.19
60846-Wait,0.000000e+00,2000,196470.98,206689.82,430400.13,413379647.25
60868-Reduce,7.629395e-06,1,16.93,16.93,16.93,16.93
61164-Send,1.001953e+06,314000,0.95,159.97,1587.15,50231252.43
61165-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
61169-Recv,1.001953e+06,314000,0.00,0.36,10.01,112476.35
61170-Wait,0.000000e+00,8000,3.81,39623.58,352087.97,316988605.50
61192-Reduce,7.629395e-06,1,20.98,20.98,20.98,20.98
61551-Send,2.524922e+05,126000,0.95,1.87,17.88,235803.84
61552-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
61556-Recv,2.524922e+05,126000,0.95,0.37,19.07,46081.07
61557-Wait,0.000000e+00,2000,195103.88,207191.04,429587.13,414382082.70
61579-Reduce,7.629395e-06,1,7250.79,7250.79,7250.79,7250.79
61876-Send,1.001953e+06,314000,0.95,165.77,1729.97,52051748.99
61877-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
61881-Recv,1.001953e+06,314000,0.00,0.35,9.06,109981.78
61882-Wait,0.000000e+00,8000,3.81,39179.04,348343.13,313432284.83
61904-Reduce,7.629395e-06,1,15.97,15.97,15.97,15.97
62263-Send,2.524922e+05,126000,0.95,1.96,17.17,247308.25
62264-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
62268-Recv,2.524922e+05,126000,0.95,0.36,10.01,45689.58
62269-Wait,0.000000e+00,2000,194518.09,206574.78,429091.93,413149567.84
62291-Reduce,7.629395e-06,1,19.07,19.07,19.07,19.07
62587-Send,1.001953e+06,314000,0.95,161.75,1621.01,50790338.28
62588-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
62592-Recv,1.001953e+06,314000,0.00,0.34,20.03,105391.74
62593-Wait,0.000000e+00,8000,3.10,39475.79,350107.91,315806317.57
62615-Reduce,7.629395e-06,1,19.07,19.07,19.07,19.07
62974-Send,2.524922e+05,126000,0.95,1.84,15.02,231564.04
62975-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
62979-Recv,2.524922e+05,126000,0.95,0.34,7.15,43268.44
62980-Wait,0.000000e+00,2000,192327.02,205111.46,426341.06,410222911.12
63002-Reduce,7.629395e-06,1,29502.15,29502.15,29502.15,29502.15
63310-Send,1.001953e+06,314000,0.95,163.18,1200.20,51237925.05
63311-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
63315-Recv,1.001953e+06,314000,0.00,0.37,16.93,116281.51
63316-Wait,0.000000e+00,8000,3.81,39106.08,345529.08,312848626.38
63338-Reduce,7.629395e-06,1,23.13,23.13,23.13,23.13
63697-Send,2.524922e+05,126000,0.95,1.92,16.21,241930.25
63698-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
63702-Recv,2.524922e+05,126000,0.95,0.37,7.15,46586.04
63703-Wait,0.000000e+00,2000,190379.14,206598.92,431526.90,413197840.21
63725-Reduce,7.629395e-06,1,16.93,16.93,16.93,16.93
64021-Send,1.001953e+06,314000,0.95,160.97,1377.82,50543808.46
64022-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
64026-Recv,1.001953e+06,314000,0.00,0.34,45.06,105216.98
64027-Wait,0.000000e+00,8000,3.81,38051.10,341230.87,304408766.03
64049-Reduce,7.629395e-06,1,20.98,20.98,20.98,20.98
64408-Send,2.524922e+05,126000,0.95,1.88,20.03,237147.33
64409-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
64413-Recv,2.524922e+05,126000,0.95,0.36,8.11,45694.35
64414-Wait,0.000000e+00,2000,191049.81,205593.99,426980.97,411187978.27
64436-Reduce,7.629395e-06,1,22.89,22.89,22.89,22.89
64733-Send,1.001953e+06,314000,0.95,162.37,1400.95,50985180.38
64734-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
64738-Recv,1.001953e+06,314000,0.95,0.37,30.99,117533.45
64739-Wait,0.000000e+00,8000,3.81,39397.84,347960.00,315182728.05
64761-Reduce,7.629395e-06,1,17.17,17.17,17.17,17.17
65120-Send,2.524922e+05,126000,0.95,1.90,16.93,239792.82
65121-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
65125-Recv,2.524922e+05,126000,0.95,0.37,19.07,46348.09
65126-Wait,0.000000e+00,2000,191535.95,206594.46,428655.15,413188917.64
65148-Reduce,7.629395e-06,1,17.88,17.88,17.88,17.88
65444-Send,1.001953e+06,314000,0.95,166.20,1415.97,52186183.93
65445-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
65449-Recv,1.001953e+06,314000,0.00,0.36,8.11,112381.46
65450-Wait,0.000000e+00,8000,3.81,38848.50,347888.95,310788022.76
65472-Reduce,7.629395e-06,1,29.09,29.09,29.09,29.09
65831-Send,2.524922e+05,126000,0.95,1.58,15.02,199636.70
65832-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
65836-Recv,2.524922e+05,126000,0.95,0.34,15.02,42667.87
65837-Wait,0.000000e+00,2000,185594.80,214640.77,434432.03,429281530.38
65859-Reduce,7.629395e-06,1,2290.96,2290.96,2290.96,2290.96
66167-Send,1.001953e+06,314000,0.95,182.73,1139.16,57378777.98
66168-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
66172-Recv,1.001953e+06,314000,0.00,0.34,7.87,106600.28
66173-Wait,0.000000e+00,8000,2.86,40553.71,352069.14,324429706.34
66195-Reduce,7.629395e-06,1,16.93,16.93,16.93,16.93
66554-Send,2.524922e+05,126000,0.95,1.69,14.07,212807.66
66555-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
66559-Recv,2.524922e+05,126000,0.95,0.34,5.96,42497.63
66560-Wait,0.000000e+00,2000,192449.09,213834.03,427356.00,427668064.36
66582-Reduce,7.629395e-06,1,15.02,15.02,15.02,15.02
66878-Send,1.001953e+06,314000,0.95,181.45,1436.00,56976579.19
66879-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
66883-Recv,1.001953e+06,314000,0.00,0.33,7.87,103006.84
66884-Wait,0.000000e+00,8000,3.81,40649.50,350069.05,325196003.44
66906-Reduce,7.629395e-06,1,14.07,14.07,14.07,14.07
67265-Send,2.524922e+05,126000,0.95,1.74,12.87,219309.33
67266-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
67270-Recv,2.524922e+05,126000,0.95,0.36,7.15,45343.40
67271-Wait,0.000000e+00,2000,191154.00,215079.87,429318.19,430159744.50
67293-Reduce,7.629395e-06,1,9847.88,9847.88,9847.88,9847.88
67590-Send,1.001953e+06,314000,0.95,181.59,1335.86,57018232.11
67591-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
67595-Recv,1.001953e+06,314000,0.00,0.33,7.15,102392.91
67596-Wait,0.000000e+00,8000,3.81,40781.75,351124.05,326253988.74
67618-Reduce,7.629395e-06,1,15.97,15.97,15.97,15.97
67977-Send,2.524922e+05,126000,0.95,1.77,15.97,223341.94
67978-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
67982-Recv,2.524922e+05,126000,0.95,0.34,6.20,43397.19
67983-Wait,0.000000e+00,2000,190078.02,215330.05,434150.93,430660094.98
68005-Reduce,7.629395e-06,1,13.83,13.83,13.83,13.83
68301-Send,1.001953e+06,314000,0.95,182.48,1344.92,57298462.39
68302-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
68306-Recv,1.001953e+06,314000,0.95,0.34,9.06,105270.62
68307-Wait,0.000000e+00,8000,3.81,40294.26,286769.15,322354099.51
68329-Reduce,7.629395e-06,1,14.07,14.07,14.07,14.07
68696-Send,2.524922e+05,126000,0.95,1.93,310.90,243310.21
68697-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
68701-Recv,2.524922e+05,126000,0.95,0.36,6.91,45766.12
68702-Wait,0.000000e+00,2000,186971.90,193268.46,291083.81,386536926.27
68724-Reduce,7.629395e-06,1,9131.91,9131.91,9131.91,9131.91
69035-Send,1.001953e+06,314000,0.95,164.15,1383.07,51543025.97
69036-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
69040-Recv,1.001953e+06,314000,0.00,0.39,135.90,121055.36
69041-Wait,0.000000e+00,8000,3.81,34907.57,137036.09,279260541.20
69063-Reduce,7.629395e-06,1,17.88,17.88,17.88,17.88
69422-Send,2.524922e+05,126000,0.95,1.97,14.07,247739.32
69423-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
69427-Recv,2.524922e+05,126000,0.00,0.36,7.15,45836.69
69428-Wait,0.000000e+00,2000,180778.98,190863.84,288519.14,381727671.86
69450-Reduce,7.629395e-06,1,20.98,20.98,20.98,20.98
69746-Send,1.001953e+06,314000,0.95,160.76,1581.19,50479094.51
69747-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
69751-Recv,1.001953e+06,314000,0.00,0.37,407.93,115566.02
69752-Wait,0.000000e+00,8000,3.81,35736.72,141453.03,285893735.89
69774-Reduce,7.629395e-06,1,19.07,19.07,19.07,19.07
70133-Send,2.524922e+05,126000,0.95,1.91,16.93,240211.49
70134-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
70138-Recv,2.524922e+05,126000,0.00,0.37,7.15,46242.24
70139-Wait,0.000000e+00,2000,184190.03,190784.28,287132.02,381568567.28
70161-Reduce,7.629395e-06,1,161.17,161.17,161.17,161.17
70458-Send,1.001953e+06,314000,0.95,160.84,1339.20,50502612.11
70459-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
70463-Recv,1.001953e+06,314000,0.00,0.37,21.93,115835.67
70464-Wait,0.000000e+00,8000,3.81,35494.26,141355.04,283954107.28
70486-Reduce,7.629395e-06,1,15.02,15.02,15.02,15.02
70845-Send,2.524922e+05,126000,0.95,1.87,11.92,235566.85
70846-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
70850-Recv,2.524922e+05,126000,0.95,0.35,7.15,43925.52
70851-Wait,0.000000e+00,2000,183882.00,191955.90,289034.13,383911795.85
70873-Reduce,7.629395e-06,1,20.03,20.03,20.03,20.03
71169-Send,1.001953e+06,314000,0.95,159.31,1302.00,50021876.57
71170-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
71174-Recv,1.001953e+06,314000,0.00,0.38,416.04,119919.78
71175-Wait,0.000000e+00,8000,3.81,36033.84,146771.91,288270716.19
71197-Reduce,7.629395e-06,1,18.12,18.12,18.12,18.12
71556-Send,2.524922e+05,126000,0.95,1.94,13.11,244825.12
71557-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
71561-Recv,2.524922e+05,126000,0.95,0.37,7.87,46200.99
71562-Wait,0.000000e+00,2000,183844.09,191178.96,290013.07,382357917.31
71584-Reduce,7.629395e-06,1,32.90,32.90,32.90,32.90
71892-Send,1.001953e+06,314000,0.95,166.05,1103.88,52139890.67
71893-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
71897-Recv,1.001953e+06,314000,0.95,0.38,128.98,117893.46
71898-Wait,0.000000e+00,8000,3.81,35495.17,142155.89,283961398.84
71920-Reduce,7.629395e-06,1,18.12,18.12,18.12,18.12
72279-Send,2.524922e+05,126000,0.95,1.87,15.02,235208.27
72280-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
72284-Recv,2.524922e+05,126000,0.95,0.36,7.15,45247.32
72285-Wait,0.000000e+00,2000,184063.91,192027.66,290210.96,384055312.40
72307-Reduce,7.629395e-06,1,26.94,26.94,26.94,26.94
72603-Send,1.001953e+06,314000,0.95,162.02,1383.07,50874924.42
72604-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
72608-Recv,1.001953e+06,314000,0.00,0.38,21.93,117995.74
72609-Wait,0.000000e+00,8000,3.81,35622.07,143692.02,284976599.45
72631-Reduce,7.629395e-06,1,18.12,18.12,18.12,18.12
72990-Send,2.524922e+05,126000,0.95,1.98,16.93,249365.09
72991-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
72995-Recv,2.524922e+05,126000,0.95,0.37,7.15,47241.21
72996-Wait,0.000000e+00,2000,182696.82,189891.95,288740.16,379783894.54
73018-Reduce,7.629395e-06,1,7821.08,7821.08,7821.08,7821.08
73315-Send,1.001953e+06,314000,0.95,167.95,1331.09,52735808.13
73316-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
73320-Recv,1.001953e+06,314000,0.00,0.38,17.88,119389.77
73321-Wait,0.000000e+00,8000,3.81,35095.41,141023.87,280763319.97
73343-Reduce,7.629395e-06,1,15.97,15.97,15.97,15.97
73702-Send,2.524922e+05,126000,0.95,1.97,14.07,248557.33
73703-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
73707-Recv,2.524922e+05,126000,0.95,0.37,6.91,46069.62
73708-Wait,0.000000e+00,2000,182543.04,191544.64,289347.17,383089273.93
73730-Reduce,7.629395e-06,1,19.07,19.07,19.07,19.07
74026-Send,1.001953e+06,314000,0.95,160.65,1342.06,50443042.52
74027-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
74031-Recv,1.001953e+06,314000,0.00,0.37,20.98,115698.58
74032-Wait,0.000000e+00,8000,3.81,35679.52,143967.87,285436124.09
74054-Reduce,7.629395e-06,1,21.93,21.93,21.93,21.93
74413-Send,2.524922e+05,126000,0.95,1.94,13.11,244977.00
74414-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
74418-Recv,2.524922e+05,126000,0.00,0.37,8.11,46585.80
74419-Wait,0.000000e+00,2000,183104.99,190203.78,288990.97,380407562.97
74441-Reduce,7.629395e-06,1,10451.79,10451.79,10451.79,10451.79
74749-Send,1.001953e+06,314000,0.95,163.05,1116.04,51198433.16
74750-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
74754-Recv,1.001953e+06,314000,0.00,0.39,139.00,121626.38
74755-Wait,0.000000e+00,8000,3.81,35374.88,138532.88,282999044.66
74777-Reduce,7.629395e-06,1,16.93,16.93,16.93,16.93
75136-Send,2.524922e+05,126000,0.95,1.88,15.02,236798.52
75137-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
75141-Recv,2.524922e+05,126000,0.95,0.37,7.15,46241.28
75142-Wait,0.000000e+00,2000,184639.93,191357.11,289865.97,382714226.01
75164-Reduce,7.629395e-06,1,18.12,18.12,18.12,18.12
75460-Send,1.001953e+06,314000,0.95,162.49,1360.89,51021614.07
75461-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
75465-Recv,1.001953e+06,314000,0.95,0.36,9.06,113909.72
75466-Wait,0.000000e+00,8000,3.81,35137.74,140771.87,281101910.59
75488-Reduce,7.629395e-06,1,22.89,22.89,22.89,22.89
75847-Send,2.524922e+05,126000,0.95,1.97,17.88,247864.48
75848-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
75852-Recv,2.524922e+05,126000,0.95,0.38,7.87,47677.28
75853-Wait,0.000000e+00,2000,182303.91,190181.92,284619.81,380363837.24
75875-Reduce,7.629395e-06,1,22.89,22.89,22.89,22.89
76172-Send,1.001953e+06,314000,0.95,165.30,1353.98,51902976.99
76173-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
76177-Recv,1.001953e+06,314000,0.00,0.36,17.17,112951.76
76178-Wait,0.000000e+00,8000,3.81,35262.01,137437.11,282096073.87
76200-Reduce,7.629395e-06,1,17.17,17.17,17.17,17.17
76559-Send,2.524922e+05,126000,0.95,1.89,22.89,238277.91
76560-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
76564-Recv,2.524922e+05,126000,0.00,0.36,6.91,45836.93
76565-Wait,0.000000e+00,2000,187248.95,193346.91,288334.85,386693810.46
76587-Reduce,7.629395e-06,1,17.88,17.88,17.88,17.88
76883-Send,1.001953e+06,314000,0.95,162.69,1442.19,51086200.00
76884-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
76888-Recv,1.001953e+06,314000,0.00,0.35,8.11,110015.15
76889-Wait,0.000000e+00,8000,2.86,35158.30,139907.84,281266364.57
76911-Reduce,7.629395e-06,1,20.98,20.98,20.98,20.98
77270-Send,2.524922e+05,126000,0.95,1.89,20.03,237953.42
77271-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
77275-Recv,2.524922e+05,126000,0.95,0.37,7.87,46895.98
77276-Wait,0.000000e+00,2000,182324.89,190234.85,284703.97,380469698.91
77298-Reduce,7.629395e-06,1,57.94,57.94,57.94,57.94
77606-Send,1.001953e+06,314000,0.95,166.26,1209.02,52204581.98
77607-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
77611-Recv,1.001953e+06,314000,0.00,0.36,8.11,112849.95
77612-Wait,0.000000e+00,8000,3.81,35247.55,137326.00,281980397.22
77634-Reduce,7.629395e-06,1,17.17,17.17,17.17,17.17
77993-Send,2.524922e+05,126000,0.95,1.89,15.02,237758.16
77994-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
77998-Recv,2.524922e+05,126000,0.95,0.37,5.96,46016.93
77999-Wait,0.000000e+00,2000,183951.85,191625.47,286744.12,383250933.89
78021-Reduce,7.629395e-06,1,16.93,16.93,16.93,16.93
78317-Send,1.001953e+06,314000,0.95,161.86,1405.00,50824077.37
78318-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
78322-Recv,1.001953e+06,314000,0.00,0.36,9.06,113362.07
78323-Wait,0.000000e+00,8000,4.05,35667.60,139029.98,285340767.86
78345-Reduce,7.629395e-06,1,24.08,24.08,24.08,24.08
78704-Send,2.524922e+05,126000,0.95,1.92,15.97,242063.76
78705-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
78709-Recv,2.524922e+05,126000,0.95,0.35,6.20,44175.39
78710-Wait,0.000000e+00,2000,183628.08,190470.13,282791.14,380940261.36
78732-Reduce,7.629395e-06,1,7886.89,7886.89,7886.89,7886.89
79029-Send,1.001953e+06,314000,0.95,163.96,1319.17,51482948.06
79030-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
79034-Recv,1.001953e+06,314000,0.00,0.37,14.07,115177.87
79035-Wait,0.000000e+00,8000,3.81,35226.66,135851.14,281813316.58
79057-Reduce,7.629395e-06,1,15.97,15.97,15.97,15.97
79416-Send,2.524922e+05,126000,0.95,1.80,12.16,226599.45
79417-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
79421-Recv,2.524922e+05,126000,0.95,0.34,7.15,43052.67
79422-Wait,0.000000e+00,2000,183696.99,191173.51,282925.13,382347023.49
79444-Reduce,7.629395e-06,1,17.88,17.88,17.88,17.88
79740-Send,1.001953e+06,314000,0.95,163.64,1364.95,51383286.00
79741-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
79745-Recv,1.001953e+06,314000,0.00,0.38,15.97,118700.27
79746-Wait,0.000000e+00,8000,3.81,35620.37,137929.92,284962965.97
79768-Reduce,7.629395e-06,1,25.03,25.03,25.03,25.03
80127-Send,2.524922e+05,126000,0.95,1.98,311.14,249101.40
80128-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
80132-Recv,2.524922e+05,126000,0.00,0.38,16.93,48373.70
80133-Wait,0.000000e+00,2000,183001.04,190105.86,283335.92,380211721.90
80155-Reduce,7.629395e-06,1,8182.05,8182.05,8182.05,8182.05
80466-Send,1.001953e+06,314000,0.95,162.68,1075.03,51082742.93
80467-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
80471-Recv,1.001953e+06,314000,0.00,0.39,134.94,123248.58
80472-Wait,0.000000e+00,8000,3.81,35254.98,136743.78,282039872.41
80494-Reduce,7.629395e-06,1,16.93,16.93,16.93,16.93
80853-Send,2.524922e+05,126000,0.95,1.90,15.97,239443.78
80854-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
80858-Recv,2.524922e+05,126000,0.95,0.37,6.20,46743.87
80859-Wait,0.000000e+00,2000,184284.93,191088.53,276750.80,382177062.27
80881-Reduce,7.629395e-06,1,18.12,18.12,18.12,18.12
81177-Send,1.001953e+06,314000,0.95,164.41,1349.93,51623389.72
81178-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
81182-Recv,1.001953e+06,314000,0.95,0.34,25.03,107709.65
81183-Wait,0.000000e+00,8000,3.81,35054.10,129680.87,280432797.91
81205-Reduce,7.629395e-06,1,20.98,20.98,20.98,20.98
81564-Send,2.524922e+05,126000,0.95,1.86,16.21,234610.08
81565-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
81569-Recv,2.524922e+05,126000,0.95,0.37,7.15,46572.69
81570-Wait,0.000000e+00,2000,183680.06,191405.23,282377.00,382810466.05
81592-Reduce,7.629395e-06,1,22.89,22.89,22.89,22.89
81889-Send,1.001953e+06,314000,0.95,167.55,1389.98,52610801.22
81890-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
81894-Recv,1.001953e+06,314000,0.00,0.36,14.07,112457.99
81895-Wait,0.000000e+00,8000,2.86,35313.96,135489.94,282511702.54
81917-Reduce,7.629395e-06,1,15.02,15.02,15.02,15.02
82276-Send,2.524922e+05,126000,0.95,1.89,11.92,237758.87
82277-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
82281-Recv,2.524922e+05,126000,0.95,0.37,7.15,46434.88
82282-Wait,0.000000e+00,2000,183944.94,191856.58,280813.93,383713155.51
82304-Reduce,7.629395e-06,1,22.17,22.17,22.17,22.17
82600-Send,1.001953e+06,314000,0.95,160.17,1377.11,50294898.51
82601-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
82605-Recv,1.001953e+06,314000,0.00,0.36,8.11,112092.02
82606-Wait,0.000000e+00,8000,3.81,35759.64,134940.86,286077080.73
82628-Reduce,7.629395e-06,1,19.07,19.07,19.07,19.07
82987-Send,2.524922e+05,126000,0.95,1.96,15.02,247052.91
82988-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
82992-Recv,2.524922e+05,126000,0.95,0.36,6.20,45788.76
82993-Wait,0.000000e+00,2000,185586.93,191977.68,282409.91,383955361.84
83015-Reduce,7.629395e-06,1,31.95,31.95,31.95,31.95
83323-Send,1.001953e+06,314000,0.95,164.82,1254.08,51752305.51
83324-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
83328-Recv,1.001953e+06,314000,0.00,0.37,8.11,116349.70
83329-Wait,0.000000e+00,8000,3.81,35297.10,125926.02,282376777.65
83351-Reduce,7.629395e-06,1,15.97,15.97,15.97,15.97
83710-Send,2.524922e+05,126000,0.95,2.04,14.07,256446.84
83711-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
83715-Recv,2.524922e+05,126000,0.00,0.37,5.96,47231.44
83716-Wait,0.000000e+00,2000,185631.04,191460.10,262203.93,382920207.74
83738-Reduce,7.629395e-06,1,16.21,16.21,16.21,16.21
84034-Send,1.001953e+06,314000,0.95,162.51,1389.03,51028654.81
84035-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
84039-Recv,1.001953e+06,314000,0.00,0.36,10.01,111620.43
84040-Wait,0.000000e+00,8000,3.81,35001.83,117819.07,280014673.47
